IP,Latitude,Longitude,PostCode,City,State,Country,Size,Cluster,subCluster
101.170.76.1,-33.0833,151.6167,2281.0,Swansea,NSW,AU,10968,2,3.0
101.170.92.1,-34.7667,150.75,2534.0,Gerringong,NSW,AU,5731,2,9.0
101.170.94.1,-34.0167,151.0333,2232.0,Woronora,NSW,AU,8366,2,6.0
101.170.102.1,-33.5167,150.2,2786.0,Mount Victoria,NSW,AU,16158,2,17.0
101.170.104.1,-34.0667,151.1333,2230.0,Burraneer,NSW,AU,10011,2,6.0
101.170.112.1,-33.4966,151.4221,2251.0,McMasters Beach,NSW,AU,9937,2,15.0
101.170.114.1,-33.7033,150.783,2747.0,Shanes Park,NSW,AU,12198,2,17.0
101.170.124.1,-34.5021,150.8085,2530.0,Koonawarra,NSW,AU,15233,2,9.0
101.170.145.1,-33.9,151.05,2190.0,Greenacre,NSW,AU,11667,2,18.0
101.170.162.1,-33.8094,151.2222,2063.0,Sydney,NSW,AU,11990,2,13.0
101.170.208.1,-33.8743,150.9098,2176.0,Wakeley,NSW,AU,11775,2,4.0
101.170.219.1,-33.389,151.2859,2250.0,Somersby,NSW,AU,6441,2,15.0
101.170.220.1,-33.9736,151.1373,2217.0,Sydney,NSW,AU,2776,2,6.0
101.170.234.1,-33.6018,151.0089,2157.0,Glenorie,NSW,AU,18380,2,21.0
101.170.243.1,-33.7667,151.2667,2100.0,Brookvale,NSW,AU,18118,2,13.0
101.170.248.1,-34.5537,150.3712,2577.0,Moss Vale,NSW,AU,16498,2,9.0
101.170.249.1,-36.0363,146.9961,2640.0,Thurgoona,NSW,AU,16032,3,2.0
101.170.251.1,-33.1724,151.5714,2259.0,Chain Valley Bay,NSW,AU,6219,2,3.0
101.171.35.1,-27.5268,153.2652,4163.0,Cleveland,QLD,AU,8820,7,5.0
101.171.52.1,-27.4906,152.9786,4068.0,Taringa,QLD,AU,11730,7,1.0
101.171.58.1,-27.6333,153.1,4114.0,Woodridge,QLD,AU,7759,7,5.0
101.171.78.1,-27.6128,153.0324,4115.0,Algester,QLD,AU,5088,7,5.0
101.171.112.1,-30.5677,151.5254,2358.0,Salisbury Plains,NSW,AU,8311,7,9.0
101.171.130.1,-27.4744,152.9921,4066.0,Auchenflower,QLD,AU,10648,7,1.0
101.171.153.1,-27.4629,153.0981,4172.0,Murarrie,QLD,AU,10308,7,0.0
101.171.195.1,-27.6667,153.1167,4114.0,Kingston,QLD,AU,19852,7,5.0
101.171.196.1,-26.807,152.8617,4519.0,Crohamhurst,QLD,AU,17021,7,7.0
101.171.200.1,-27.6,152.8667,4301.0,Redbank,QLD,AU,9898,7,8.0
101.171.211.1,-27.0322,153.0983,4510.0,Toorbul,QLD,AU,17164,7,7.0
101.171.212.1,-32.7333,151.6667,2321.0,Morpeth,NSW,AU,3995,2,5.0
101.172.3.1,-34.8626,138.5724,5010.0,Regency Park,SA,AU,7913,5,5.0
101.172.12.1,-34.8597,138.5856,5084.0,Kilburn,SA,AU,17113,5,5.0
101.172.22.1,-35.0167,138.5667,5043.0,Marion,SA,AU,9666,5,3.0
101.172.32.1,-38.4167,145.7667,3946.0,Bena,VIC,AU,11365,3,4.0
101.172.67.1,-35.1167,138.6333,5157.0,Clarendon,SA,AU,14244,5,3.0
101.172.68.1,-35.0793,138.5274,5158.0,Sheidow Park,SA,AU,4262,5,3.0
101.172.87.1,-12.4022,130.916,812.0,Karama,NT,AU,16496,4,0.0
101.172.225.1,-31.8833,116.05,6056.0,Swan View,WA,AU,2749,1,6.0
101.172.230.1,-32.1782,115.9849,6112.0,Hilbert,WA,AU,5891,1,5.0
101.172.246.1,-31.9444,116.0034,6057.0,High Wycombe,WA,AU,10154,1,6.0
101.172.247.1,-31.7914,115.8203,6065.0,Wangara,WA,AU,14475,1,1.0
101.173.23.1,-35.2667,138.45,5173.0,Port Willunga,SA,AU,5447,5,3.0
101.173.38.1,-34.6833,138.6833,5114.0,Smithfield,SA,AU,18500,5,2.0
101.173.42.1,-35.2783,138.458,5173.0,Aldinga Beach,SA,AU,10038,5,3.0
101.173.60.1,-35.2598,138.8925,5255.0,Strathalbyn,SA,AU,16742,5,4.0
101.173.70.1,-38.2653,144.5147,3226.0,Barwon Heads,VIC,AU,3448,3,10.0
101.173.73.1,-37.8666,145.1055,3147.0,Ashwood,VIC,AU,16809,3,15.0
101.173.91.1,-38.2179,145.0388,3931.0,Mornington,VIC,AU,4816,3,14.0
101.173.128.1,-37.8167,144.9,3013.0,Yarraville,VIC,AU,16935,3,3.0
101.173.137.1,-37.6258,144.9255,3064.0,Roxburgh Park,VIC,AU,4290,3,3.0
101.173.197.1,-34.4833,150.85,2506.0,Berkeley,NSW,AU,18734,2,9.0
101.173.209.1,-33.2229,151.5312,2262.0,Buff Point,NSW,AU,18500,2,3.0
101.173.210.1,-33.8167,150.9667,2145.0,Wentworthville,NSW,AU,8195,2,4.0
101.173.225.1,-32.928000000000004,151.7031,2305.0,Newcastle,NSW,AU,17820,2,7.0
101.173.228.1,-33.7926,150.9763,2145.0,Constitution Hill,NSW,AU,9031,2,21.0
101.173.236.1,-33.6357,150.2832,2785.0,Blackheath,NSW,AU,4328,2,17.0
101.173.248.1,-30.3466,153.0732,2452.0,Sawtell,NSW,AU,10546,7,9.0
101.173.252.1,-31.2141,150.8219,2344.0,Duri,NSW,AU,9374,2,5.0
101.174.0.1,-35.0401,150.668,2540.0,Huskisson,NSW,AU,13943,2,9.0
101.174.2.1,-33.8406,151.1831,2065.0,Greenwich,NSW,AU,13499,2,0.0
101.174.5.1,-33.9827,151.0418,2210.0,Lugarno,NSW,AU,19360,2,6.0
101.174.8.1,-32.0163,149.3871,2844.0,Dunedoo,NSW,AU,9781,2,8.0
101.174.21.1,-33.7198,150.3074,2780.0,Katoomba,NSW,AU,11783,2,17.0
101.174.29.1,-36.2167,146.9,3691.0,Leneva,VIC,AU,1905,3,2.0
101.174.33.1,-32.2493,152.5162,2251.0,Green Point,NSW,AU,5082,2,5.0
101.174.34.1,-33.9246,151.0109,2200.0,Condell Park,NSW,AU,5651,2,18.0
101.174.36.1,-33.995,151.1455,2219.0,Sydney,NSW,AU,17189,2,6.0
101.174.37.1,-28.3885,153.5656,2489.0,Pottsville Beach,NSW,AU,7163,7,6.0
101.174.47.1,-30.65,150.2,,Blair Athol,NSW,AU,19120,2,8.0
101.174.56.1,-32.7833,151.9167,2318.0,Salt Ash,NSW,AU,10535,2,5.0
101.174.65.1,-33.8261,151.1063,2112.0,Putney,NSW,AU,15966,2,18.0
101.174.79.1,-33.9333,150.7333,2556.0,Bringelly,NSW,AU,15069,2,20.0
101.174.85.1,-34.0167,151.1,2224.0,Sylvania Waters,NSW,AU,5501,2,6.0
101.174.101.1,-33.9833,151.0667,2223.0,Oatley,NSW,AU,4454,2,6.0
101.174.114.1,-33.1409,151.5656,2259.0,Summerland Point,NSW,AU,11145,2,3.0
101.174.148.1,-34.9956,150.7216,2540.0,Callala Bay,NSW,AU,12696,2,9.0
101.174.149.1,-33.9121,151.2588,2031.0,Randwick,NSW,AU,13949,2,12.0
101.174.150.1,-33.9833,151.1167,1485.0,Kogarah,NSW,AU,8229,2,6.0
101.174.152.1,-33.7167,150.5,2778.0,Linden,NSW,AU,18621,2,17.0
101.174.159.1,-33.9414,151.2109,2035.0,Pagewood,NSW,AU,18347,2,12.0
101.174.162.1,-35.3124,150.4635,2539.0,Narrawallee,NSW,AU,4375,2,16.0
101.174.166.1,-33.946,151.143,2216.0,Banksia,NSW,AU,8723,2,6.0
101.174.168.1,-33.6677,150.8026,2756.0,Windsor Downs,NSW,AU,15613,2,17.0
101.174.169.1,-33.9348,151.0905,2206.0,Sydney,NSW,AU,3384,2,6.0
101.174.170.1,-34.5874,150.5912,2577.0,Robertson,NSW,AU,10936,2,9.0
101.174.173.1,-33.7,150.55,2777.0,Springwood,NSW,AU,9662,2,17.0
101.174.177.1,-33.5277,150.6291,2758.0,Kurrajong Heights,NSW,AU,4775,2,17.0
101.174.178.1,-32.9937,151.722,2290.0,Dudley,NSW,AU,8561,2,7.0
101.174.180.1,-32.7995,149.9694,2849.0,Rylstone,NSW,AU,2982,2,8.0
101.174.181.1,-33.8145,151.0375,2116.0,Rydalmere,NSW,AU,10255,2,18.0
101.174.183.1,-33.7778,151.1057,2122.0,Marsfield,NSW,AU,12731,2,19.0
101.174.185.1,-32.8,151.2833,2320.0,Pokolbin,NSW,AU,11027,2,3.0
101.174.186.1,-33.7312,151.2679,2099.0,Sydney,NSW,AU,9227,2,15.0
101.174.187.1,-32.8599,151.3187,2325.0,Bellbird,NSW,AU,18972,2,3.0
101.174.190.1,-28.7281,153.4075,2480.0,Clunes,NSW,AU,1763,7,6.0
101.174.197.1,-33.7333,150.4833,2778.0,Woodford,NSW,AU,5546,2,17.0
101.174.205.1,-30.3261,149.7837,2390.0,Narrabri,NSW,AU,8201,2,8.0
101.174.208.1,-33.9483,150.9521,2170.0,Hammondville,NSW,AU,19988,2,4.0
101.174.219.1,-34.2046,150.5677,2572.0,Thirlmere,NSW,AU,17126,2,20.0
101.174.226.1,-33.7345,150.6487,2750.0,Emu Heights,NSW,AU,19066,2,17.0
101.174.236.1,-31.0,150.9167,2340.0,Moore,NSW,AU,6442,2,5.0
101.174.240.1,-33.4833,150.95,2756.0,Maroota,NSW,AU,9774,2,15.0
101.175.1.1,-32.9425,151.4795,2323.0,Brunkerville,NSW,AU,18737,2,3.0
101.175.3.1,-33.8867,151.1975,2008.0,Chippendale,NSW,AU,11427,2,1.0
101.175.34.1,-34.1268,150.7387,2568.0,Menangle,NSW,AU,11832,2,20.0
101.175.44.1,-28.5,153.5333,2483.0,Ocean Shores,NSW,AU,6642,7,6.0
101.175.62.1,-31.65,152.8167,2443.0,Dunbogan,NSW,AU,1388,2,5.0
101.175.66.1,-32.9765,151.2692,2325.0,Congewai,NSW,AU,8362,2,3.0
101.175.72.1,-34.0333,150.85,2566.0,Minto,NSW,AU,2685,2,20.0
101.175.93.1,-34.2225,150.5947,2573.0,Tahmoor,NSW,AU,14202,2,20.0
101.175.94.1,-33.4174,149.5813,2795.0,Bathurst,NSW,AU,17558,2,8.0
101.175.95.1,-28.7931,153.5939,2478.0,Lennox Head,NSW,AU,6233,7,6.0
101.175.97.1,-33.4333,150.8333,2756.0,Colo,NSW,AU,1266,2,17.0
101.175.128.1,-34.4876,150.778,2530.0,Horsley,NSW,AU,4190,2,9.0
101.175.129.1,-34.2261,150.9858,2508.0,Stanwell Park,NSW,AU,1750,2,20.0
101.175.130.1,-33.6,151.3167,2108.0,Palm Beach,NSW,AU,1882,2,15.0
101.175.142.1,-32.8074,151.4275,2326.0,Weston,NSW,AU,11126,2,3.0
101.175.145.1,-30.3855,150.609,2347.0,Barraba,NSW,AU,13961,2,5.0
101.175.147.1,-33.411,150.0646,2845.0,Wallerawang,NSW,AU,6618,2,8.0
101.175.150.1,-29.4354,153.3603,2464.0,Yamba,NSW,AU,8082,7,9.0
101.175.160.1,-33.4692,147.7868,2871.0,Forbes,NSW,AU,5502,2,8.0
101.175.163.1,-32.7599,151.4033,2325.0,Keinbah,NSW,AU,4425,2,5.0
101.175.167.1,-33.9393,150.9815,2214.0,Milperra,NSW,AU,18620,2,4.0
101.175.173.1,-32.2612,150.8901,2333.0,Muswellbrook,NSW,AU,9793,2,5.0
101.175.175.1,-33.4167,149.6,2795.0,Kelso,NSW,AU,14899,2,8.0
101.175.176.1,-29.3219,151.0931,2361.0,Ashford,NSW,AU,6418,7,9.0
101.175.185.1,-33.9125,151.1028,2194.0,Campsie,NSW,AU,9868,2,18.0
101.175.190.1,-32.6278,149.65200000000002,2850.0,Mudgee,NSW,AU,12509,2,8.0
101.175.221.1,-34.05,151.05,2232.0,Loftus,NSW,AU,12319,2,6.0
101.175.235.1,-30.6124,153.0001,2448.0,Valla Beach,NSW,AU,19859,7,9.0
101.175.237.1,-34.05,151.15,2230.0,Cronulla,NSW,AU,10948,2,6.0
101.175.240.1,-28.3294,153.5686,2488.0,Bogangar,NSW,AU,1661,7,6.0
101.176.7.1,-37.65,145.1,3752.0,Morang,VIC,AU,17991,3,13.0
101.176.24.1,-37.65,145.0333,3076.0,Epping,VIC,AU,17388,3,13.0
101.176.39.1,-37.8877,145.0952,3148.0,Chadstone,VIC,AU,12920,3,15.0
101.176.40.1,-37.9457,145.1581,3171.0,Springvale,VIC,AU,10158,3,15.0
101.176.44.1,-37.95,145.05,3190.0,Highett,VIC,AU,3009,3,15.0
101.176.85.1,-37.7,145.15,3095.0,Eltham North,VIC,AU,5345,3,8.0
101.176.168.1,-33.0717,151.6553,2281.0,Blacksmiths,NSW,AU,6890,2,3.0
101.176.183.1,-33.5,151.3667,2257.0,Empire Bay,NSW,AU,12447,2,15.0
101.176.187.1,-33.1124,151.5616,2264.0,Sunshine,VIC,AU,9240,2,3.0
101.176.188.1,-32.9245,151.7571,2302.0,Newcastle,NSW,AU,12662,2,7.0
101.176.199.1,-33.1278,151.5131,2259.0,Wyee Point,NSW,AU,2241,2,3.0
101.176.205.1,-33.35,151.4333,2261.0,Berkeley Vale,NSW,AU,14311,2,3.0
101.176.209.1,-33.2667,151.5167,2263.0,Gorokan,NSW,AU,13008,2,3.0
101.176.210.1,-34.4667,150.8833,2502.0,Cringila,NSW,AU,17592,2,9.0
101.176.236.1,-33.2732,151.5588,2263.0,Norah,NSW,AU,18600,2,3.0
101.176.240.1,-33.3277,151.4297,2261.0,Chittaway Bay,NSW,AU,9320,2,3.0
101.176.252.1,-33.4756,151.3521,2251.0,Saratoga,NSW,AU,18108,2,15.0
101.177.0.1,-17.0167,145.75,4869.0,Edmonton,QLD,AU,8364,6,1.0
101.177.30.1,-16.9623,145.7258,4868.0,Cairns,QLD,AU,6127,6,1.0
101.177.36.1,-19.2904,146.7535,4814.0,Heatley,QLD,AU,5925,6,0.0
101.177.54.1,-19.3524,146.7228,4815.0,Rasmussen,QLD,AU,18757,6,0.0
101.177.64.1,-32.0,115.85,6152.0,Manning,WA,AU,1325,1,5.0
101.177.87.1,-31.9833,115.8667,6951.0,Perth,WA,AU,16748,1,3.0
101.177.98.1,-31.8963,115.7815,6018.0,Doubleview,WA,AU,8112,1,1.0
101.177.114.1,-32.1418,115.8867,6164.0,Banjup,WA,AU,1172,1,5.0
101.177.115.1,-32.1129,116.002,6111.0,Camillo,WA,AU,16972,1,5.0
101.177.120.1,-32.2186,115.8656,6167.0,Bertram,WA,AU,6444,1,5.0
101.177.178.1,-27.2667,152.9833,4502.0,Petrie,QLD,AU,12796,7,7.0
101.177.209.1,-35.2159,138.7406,5201.0,Meadows,SA,AU,3720,5,3.0
101.177.212.1,-12.3929,130.904,812.0,Malak,NT,AU,1140,4,0.0
101.177.213.1,-12.4153,130.8568,820.0,Darwin,NT,AU,5392,4,0.0
101.177.215.1,-34.3739,137.6733,5573.0,Maitland,SA,AU,19588,5,2.0
101.177.219.1,-12.3806,130.8539,810.0,Nightcliff,NT,AU,8226,4,0.0
101.177.230.1,-35.3534,149.0768,2606.0,Canberra,ACT,AU,17289,2,2.0
101.177.248.1,-43.0031,147.3169,7052.0,Blackmans Bay,TAS,AU,3526,3,5.0
101.178.3.1,-42.8873,147.4055,7018.0,Howrah,TAS,AU,1362,3,5.0
101.178.9.1,-41.4675,147.128,7250.0,Summerhill,TAS,AU,19523,3,1.0
101.178.14.1,-41.3657,147.0458,7277.0,Legana,TAS,AU,15815,3,1.0
101.178.43.1,-35.1651,149.1179,2914.0,Moncrieff,ACT,AU,14894,2,11.0
101.178.126.1,-36.6739,149.8418,2550.0,Bega,NSW,AU,3865,2,16.0
101.178.130.1,-32.9237,151.7285,2292.0,Broadmeadow,NSW,AU,7713,2,7.0
101.178.136.1,-20.2539,148.814,,Daydream Island,,AU,6964,6,0.0
101.178.137.1,-27.3947,153.114,4008.0,Pinkenba,QLD,AU,9083,7,4.0
101.178.141.1,-27.4333,153.0833,4009.0,Eagle Farm,QLD,AU,16588,7,4.0
101.178.142.1,-33.9515,151.2278,2036.0,Hillsdale,NSW,AU,15066,2,12.0
101.178.168.1,-31.9174,116.0118,6055.0,Hazelmere,WA,AU,1258,1,6.0
101.178.169.1,-37.5627,143.8626,3350.0,Ballarat,VIC,AU,14924,3,7.0
101.178.173.1,-37.6833,145.0167,3074.0,Thomastown,VIC,AU,6425,3,13.0
101.178.196.1,-41.5465,146.5541,7304.0,Deloraine,TAS,AU,12370,3,1.0
101.178.215.1,-35.2028,149.1074,2911.0,Crace,ACT,AU,4660,2,11.0
101.178.217.1,-33.8414,150.9606,2164.0,Woodpark,NSW,AU,17127,2,4.0
101.178.221.1,-30.35,153.1,2450.0,Boambee,NSW,AU,19495,7,9.0
101.178.228.1,-27.3333,149.8833,4422.0,Meandarra,QLD,AU,11578,0,1.0
101.179.21.1,-26.601,152.933,4560.0,Image Flat,QLD,AU,5219,7,3.0
101.179.22.1,-26.6342,153.0811,4564.0,Twin Waters,QLD,AU,2266,7,3.0
101.179.27.1,-27.6603,152.7386,4305.0,Yamanto,QLD,AU,3886,7,8.0
101.179.51.1,-32.9721,138.8407,5422.0,Peterborough,SA,AU,19777,5,2.0
101.179.55.1,-35.0027,138.5886,5042.0,Pasadena,SA,AU,1726,5,3.0
101.179.80.1,-26.6472,152.9494,4560.0,Coes Creek,QLD,AU,15226,7,3.0
101.179.95.1,-27.065,153.1431,4507.0,Bellara,QLD,AU,10975,7,7.0
101.179.97.1,-27.3122,152.9498,4500.0,Warner,QLD,AU,6521,7,7.0
101.179.98.1,-27.2259,153.0835,4021.0,Kippa-Ring,QLD,AU,15886,7,7.0
101.179.109.1,-27.3211,152.9839,4500.0,Brendale,QLD,AU,4314,7,7.0
101.179.117.1,-28.0717,153.4416,4220.0,Miami,QLD,AU,16367,7,6.0
101.179.118.1,-27.35,153.0667,4034.0,Boondall,QLD,AU,11238,7,4.0
101.179.130.1,-32.4972,115.7533,6210.0,Meadow Springs,WA,AU,12170,1,4.0
101.179.136.1,-32.5824,115.662,6210.0,Falcon,WA,AU,5758,1,4.0
101.179.149.1,-33.4084,115.6151,6230.0,Dalyellup,WA,AU,2356,1,4.0
101.179.162.1,-19.2881,146.7769,4812.0,Gulliver,QLD,AU,17178,6,0.0
101.179.174.1,-19.274,146.7509,4814.0,Mount Louisa,QLD,AU,6496,6,0.0
101.179.175.1,-19.3167,146.7289,4817.0,Thuringowa,QLD,AU,13555,6,0.0
101.179.191.1,-19.2757,146.8196,4810.0,Railway Estate,QLD,AU,1110,6,0.0
101.179.199.1,-34.0804,150.7961,2560.0,Englorie Park,NSW,AU,3400,2,20.0
101.179.210.1,-33.9152,150.6096,2752.0,Silverdale,NSW,AU,16669,2,20.0
101.179.221.1,-34.566,150.8552,2528.0,Barrack Heights,NSW,AU,5185,2,9.0
101.179.232.1,-33.4969,151.355,2257.0,Daleys Point,NSW,AU,15718,2,15.0
101.179.253.1,-32.935,151.6306,2284.0,Argenton,NSW,AU,3386,2,7.0
101.180.91.1,-33.3388,151.4978,2261.0,The Entrance,NSW,AU,11199,2,3.0
101.180.118.1,-31.9412,152.5161,2430.0,Taree,NSW,AU,7281,2,5.0
101.180.120.1,-32.6603,151.7238,2324.0,Seaham,NSW,AU,18569,2,5.0
101.180.190.1,-37.8082,144.8791,3012.0,Kingsville,VIC,AU,11484,3,3.0
101.180.197.1,-42.8794,147.3294,7001.0,Hobart,TAS,AU,10072,3,5.0
101.180.251.1,-42.8208,147.3022,7010.0,Goodwood,TAS,AU,5220,3,5.0
101.181.0.1,-37.3719,145.0321,3758.0,Heathcote Junction,VIC,AU,1191,3,12.0
101.181.21.1,-37.9,145.1,3167.0,Oakleigh South,VIC,AU,3441,3,15.0
101.181.33.1,-37.7596,144.8974,3040.0,Aberfeldie,VIC,AU,10542,3,3.0
101.181.94.1,-37.8333,145.1833,3131.0,Forest Hill,VIC,AU,7360,3,8.0
101.181.128.1,-37.6667,145.15,3089.0,Diamond Creek,VIC,AU,15298,3,8.0
101.181.135.1,-38.0833,145.1333,3197.0,Patterson Lakes,VIC,AU,11973,3,14.0
101.181.149.1,-38.0653,145.1228,3196.0,Bonbeach,VIC,AU,8351,3,14.0
101.181.175.1,-37.6986,144.7863,3038.0,Taylors Lakes,VIC,AU,5626,3,3.0
101.181.221.1,-38.0333,145.1167,3196.0,Edithvale,VIC,AU,11920,3,14.0
101.181.230.1,-37.7133,144.8969,3041.0,Strathmore,VIC,AU,5665,3,3.0
101.181.248.1,-37.6667,145.0167,3075.0,Lalor,VIC,AU,15136,3,13.0
101.182.25.1,-37.75,145.2333,3113.0,Warrandyte,VIC,AU,15499,3,8.0
101.182.30.1,-37.6333,144.8667,3059.0,Greenvale,VIC,AU,7060,3,3.0
101.182.66.1,-38.1049,145.1382,3198.0,Seaford,VIC,AU,5146,3,14.0
101.182.91.1,-37.7803,144.8735,3012.0,Maidstone,VIC,AU,13510,3,3.0
101.182.92.1,-38.0833,144.3833,3214.0,Corio,VIC,AU,1682,3,10.0
101.182.119.1,-37.7531,145.0385,3081.0,Melbourne,VIC,AU,12346,3,13.0
101.182.130.1,-37.7833,144.95,3052.0,Parkville,VIC,AU,12888,3,3.0
101.182.148.1,-37.8152,144.9632,3005.0,Melbourne,VIC,AU,1230,3,0.0
101.182.180.1,-37.7833,145.3833,3796.0,Mount Evelyn,VIC,AU,11169,3,8.0
101.182.217.1,-38.2,144.35,3216.0,Grovedale,VIC,AU,19663,3,10.0
101.182.230.1,-37.7667,144.7833,3023.0,Deer Park,VIC,AU,11999,3,3.0
101.182.246.1,-37.7,145.5167,3777.0,Healesville,VIC,AU,6689,3,4.0
101.182.249.1,-38.2817,144.6105,3225.0,Point Lonsdale,VIC,AU,11724,3,10.0
101.183.9.1,-27.6585,153.0789,4117.0,Berrinba,QLD,AU,12826,7,5.0
101.183.23.1,-27.5646,153.0407,4108.0,Coopers Plains,QLD,AU,7219,7,1.0
101.183.39.1,-27.4886,153.0366,4102.0,Woolloongabba,QLD,AU,9181,7,1.0
101.183.66.1,-27.547,153.0022,4106.0,Brisbane,QLD,AU,2356,7,1.0
101.183.68.1,-27.3559,153.0445,4034.0,Zillmere,QLD,AU,7504,7,4.0
101.183.109.1,-27.7333,153.2,4207.0,Windaroo,QLD,AU,1748,7,2.0
101.183.177.1,-27.3,153.0667,4017.0,Brighton,QLD,AU,1119,7,7.0
101.183.213.1,-27.5844,153.2004,4157.0,Sheldon,QLD,AU,19403,7,5.0
101.184.42.1,-27.6285,152.7783,4305.0,Eastern Heights,QLD,AU,15082,7,8.0
101.184.185.1,-27.9107,153.3709,4216.0,Coombabah,QLD,AU,7394,7,2.0
101.184.208.1,-27.6167,152.7333,4305.0,Wulkuraka,QLD,AU,4245,7,8.0
101.184.233.1,-26.7296,152.954,4554.0,Eudlo,QLD,AU,11819,7,3.0
101.184.254.1,-28.1358,153.4493,4221.0,Elanora,QLD,AU,17868,7,6.0
101.185.34.1,-34.951,138.629,5063.0,Fullarton,SA,AU,6435,5,0.0
101.185.97.1,-34.9423,138.6218,5063.0,Frewville,SA,AU,19062,5,0.0
101.185.134.1,-31.9652,141.4512,2880.0,Broken Hill,NSW,AU,15972,5,4.0
101.185.142.1,-34.6166,138.7337,5116.0,Evanston Park,SA,AU,7516,5,2.0
101.185.153.1,-35.2523,139.4555,5260.0,Tailem Bend,SA,AU,8619,5,4.0
101.185.195.1,-32.4667,138.2,5433.0,Quorn,SA,AU,7167,5,2.0
101.185.200.1,-33.0327,137.5648,5600.0,Whyalla,SA,AU,12260,5,2.0
101.185.204.1,-30.5552,136.8936,5725.0,Roxby Downs,SA,AU,15521,5,2.0
101.186.167.1,-31.9199,115.8194,6016.0,Glendalough,WA,AU,15147,1,0.0
101.186.214.1,-31.9214,115.7932,6018.0,Perth,WA,AU,11209,1,0.0
101.186.218.1,-31.9272,115.8528,6006.0,Perth,WA,AU,11252,1,0.0
101.186.226.1,-31.8667,115.75,6020.0,North Beach,WA,AU,2495,1,1.0
101.186.242.1,-35.0039,117.8783,6330.0,Yakamia,WA,AU,6553,1,4.0
101.186.254.1,-31.9191,116.0812,6070.0,Darlington,WA,AU,5136,1,6.0
101.187.0.1,-31.9382,115.9226,6104.0,Perth,WA,AU,2649,1,6.0
101.187.2.1,-32.9333,151.7167,2305.0,New Lambton,NSW,AU,3263,2,7.0
101.187.72.1,-33.85,150.9333,2164.0,Smithfield,NSW,AU,3829,2,4.0
101.187.81.1,-34.1784,150.9952,2508.0,Helensburgh,NSW,AU,1466,2,20.0
101.187.84.1,-33.8972,151.1032,2133.0,Sydney,NSW,AU,17305,2,18.0
101.187.90.1,-36.0533,150.1332,2537.0,Tuross Head,NSW,AU,16092,2,16.0
101.187.95.1,-33.0667,151.5833,2283.0,Arcadia,NSW,AU,8472,2,3.0
101.187.107.1,-26.8554,152.7609,4514.0,Woodford,QLD,AU,5455,7,7.0
101.187.118.1,-12.6235,141.8788,4874.0,Weipa,QLD,AU,1330,6,1.0
101.187.121.1,-27.7481,153.0776,4133.0,Chambers Flat,QLD,AU,5958,7,5.0
101.187.138.1,-19.3114,146.6388,4817.0,Rangewood,QLD,AU,8737,6,0.0
101.187.139.1,-26.746,153.0599,4553.0,Palmview,QLD,AU,18773,7,3.0
101.187.143.1,-27.6345,152.9881,4110.0,Heathwood,QLD,AU,1255,7,8.0
101.187.147.1,-27.3052,152.88299999999998,4500.0,Clear Mountain,QLD,AU,2015,7,7.0
101.187.157.1,-24.8807,113.6594,6701.0,Carnarvon,WA,AU,2776,1,2.0
101.187.158.1,-17.9091,122.2292,6725.0,Broome,WA,AU,19685,4,0.0
101.187.167.1,-34.5058,138.7723,5371.0,Roseworthy,SA,AU,16505,5,2.0
101.187.182.1,-41.3021,146.969,7275.0,Exeter,TAS,AU,12393,3,1.0
101.187.209.1,-12.3706,130.868,810.0,Brinkin,NT,AU,19682,4,0.0
101.187.211.1,-14.4652,132.2635,850.0,Katherine,NT,AU,13192,4,0.0
101.187.228.1,-22.7863,148.5777,4746.0,Middlemount,QLD,AU,8147,0,1.0
101.188.17.1,-38.19,144.4682,3224.0,Leopold,VIC,AU,2350,3,10.0
101.188.66.1,-36.7582,144.2802,3550.0,Bendigo,VIC,AU,12413,3,12.0
101.188.195.1,-37.8833,145.0667,3163.0,East Malvern,VIC,AU,15221,3,15.0
101.189.91.1,-37.6833,144.95,3061.0,Campbellfield,VIC,AU,1982,3,3.0
101.189.95.1,-37.7867,144.8548,3019.0,Braybrook,VIC,AU,3995,3,3.0
101.189.99.1,-37.7333,145.1167,3093.0,Lower Plenty,VIC,AU,18959,3,11.0
101.189.206.1,-37.8841,144.7837,3028.0,Seabrook,VIC,AU,17204,3,10.0
101.190.1.1,-33.8524,151.1549,2047.0,Drummoyne,NSW,AU,1930,2,1.0
101.190.5.1,-33.9915,151.1088,2221.0,Blakehurst,NSW,AU,8784,2,6.0
101.190.6.1,-34.0364,151.0853,2227.0,Gymea,NSW,AU,14143,2,6.0
101.190.23.1,-33.9334,151.1367,2207.0,Bardwell Valley,NSW,AU,10218,2,1.0
101.190.44.1,-33.95,151.1333,2216.0,Rockdale,NSW,AU,14278,2,6.0
101.190.94.1,-33.948,151.0798,2209.0,Beverly Hills,NSW,AU,14744,2,6.0
101.190.118.1,-34.0333,151.1,1490.0,Miranda,NSW,AU,15420,2,6.0
101.190.119.1,-33.7518,150.8369,2761.0,Plumpton,NSW,AU,2515,2,4.0
101.190.135.1,-33.6886,151.2953,2102.0,Sydney,NSW,AU,12103,2,15.0
101.190.165.1,-33.7209,151.1708,2075.0,Sydney,NSW,AU,6993,2,15.0
101.190.198.1,-33.9667,151.1,1493.0,Hurstville,NSW,AU,15396,2,6.0
101.190.202.1,-33.6898,150.6789,2749.0,Castlereagh,NSW,AU,2652,2,17.0
