IP,Latitude,Longitude,PostCode,City,State,Country,Size
60.231.144.1,-27.4679,153.0281,4001.0,Brisbane,QLD,AU,19096
60.231.157.1,-10.5808,142.2196,4875.0,Thursday Island,QLD,AU,19064
60.231.176.1,-41.1665,146.5528,7307.0,Port Sorell,TAS,AU,15372
60.231.177.1,-41.0558,145.9037,7320.0,Burnie,TAS,AU,9220
60.231.179.1,-41.1567,146.5318,7307.0,Shearwater,TAS,AU,11775
60.231.194.1,-13.0505,131.0307,845.0,Batchelor,NT,AU,12012
60.231.252.1,-30.7461,121.4742,6432.0,Boulder,WA,AU,4173
61.9.136.1,-38.2667,145.0167,3934.0,Mount Martha,VIC,AU,11314
61.9.141.1,-37.7,144.9333,3046.0,Glenroy,VIC,AU,18561
61.9.146.1,-37.85,145.2667,3153.0,Bayswater,VIC,AU,19567
61.9.149.1,-37.95,145.0,3191.0,Hampton,VIC,AU,3091
61.9.151.1,-37.8,145.0,3067.0,Abbotsford,VIC,AU,16040
61.9.152.1,-37.6696,144.8868,3049.0,Westmeadows,VIC,AU,14825
61.9.153.1,-37.7769,145.2146,3114.0,Park Orchards,VIC,AU,16711
61.9.154.1,-37.9,145.35,3160.0,Belgrave,VIC,AU,3604
61.9.201.1,-33.8334,151.0473,2128.0,Silverwater,NSW,AU,10378
61.9.202.1,-33.95,151.1167,2207.0,Bexley,NSW,AU,19770
61.9.204.1,-35.315,149.1286,2603.0,Canberra,ACT,AU,16967
61.9.215.1,-27.5833,153.0333,4110.0,Acacia Ridge,QLD,AU,3029
61.9.220.1,-20.4057,148.4881,4800.0,Proserpine,QLD,AU,14171
61.9.221.1,-27.3847,153.0306,4032.0,Chermside West,QLD,AU,2166
61.9.244.1,-32.0389,115.7667,6158.0,East Fremantle,WA,AU,3147
61.9.245.1,-30.64,116.0036,6510.0,Moora,WA,AU,9129
101.103.3.1,-34.9647,138.7618,5144.0,Carey Gully,SA,AU,12572
101.103.38.1,-34.7798,137.8593,5581.0,Port Vincent,SA,AU,14845
101.103.44.1,-34.4014,137.9402,5571.0,Tiddy Widdy Beach,SA,AU,15793
101.103.139.1,-34.0269,138.6852,5451.0,Auburn,SA,AU,10958
101.103.142.1,-34.8662,138.5618,5010.0,Ferryden Park,SA,AU,19302
101.103.147.1,-34.9501,138.6384,5064.0,Glenunga,SA,AU,18889
101.103.151.1,-34.8928,138.5716,5008.0,Ridleyton,SA,AU,10221
101.103.168.1,-35.1035,138.7959,5153.0,Echunga,SA,AU,13493
101.103.170.1,-37.2461,139.8082,5276.0,Robe,SA,AU,17568
101.103.180.1,-34.5833,138.75,5118.0,Willaston,SA,AU,8784
101.103.182.1,-12.5171,130.9836,832.0,Bellamack,NT,AU,8153
101.160.2.1,-37.7,144.7667,3037.0,Sydenham,VIC,AU,15147
101.160.6.1,-37.8809,144.9855,3184.0,Elwood,VIC,AU,16140
101.160.16.1,-37.7833,144.9167,3032.0,Melbourne,VIC,AU,2612
101.160.18.1,-37.8167,145.35,3765.0,Montrose,VIC,AU,17938
101.160.22.1,-37.7333,145.2667,3115.0,Wonga Park,VIC,AU,17021
101.160.36.1,-38.1748,144.3428,3216.0,Belmont,VIC,AU,16859
101.160.38.1,-37.7667,144.9167,3040.0,Essendon,VIC,AU,16099
101.160.39.1,-38.3,145.1833,3915.0,Hastings,VIC,AU,14286
101.160.44.1,-37.0563,142.7809,3380.0,Stawell,VIC,AU,5643
101.160.45.1,-37.8512,144.96200000000002,3206.0,Middle Park,VIC,AU,18705
101.160.51.1,-38.1833,144.4333,3221.0,Moolap,VIC,AU,13228
101.160.52.1,-38.0263,145.3069,3805.0,Narre Warren,VIC,AU,8042
101.160.60.1,-38.1994,145.4908,3981.0,Koo-Wee-Rup,VIC,AU,5775
101.160.64.1,-38.203,145.2349,3912.0,Somerville,VIC,AU,7060
101.160.134.1,-37.7833,145.3,3138.0,Mooroolbark,VIC,AU,10154
101.160.136.1,-37.9667,145.1667,3174.0,Noble Park,VIC,AU,5889
101.160.146.1,-37.9912,145.1739,3173.0,Keysborough,VIC,AU,1873
101.160.150.1,-37.9639,145.3629,3804.0,Narre Warren North,VIC,AU,10563
101.160.151.1,-37.6,145.15,3754.0,Doreen,VIC,AU,8943
101.160.161.1,-37.7891,145.1749,3111.0,Donvale,VIC,AU,10731
101.160.165.1,-37.7099,144.7548,3037.0,Taylors Hill,VIC,AU,18618
101.160.172.1,-38.2143,145.3377,3980.0,Tooradin,VIC,AU,4770
101.160.175.1,-38.0333,145.25,3976.0,Hampton Park,VIC,AU,9353
101.160.176.1,-37.4005,144.5841,3441.0,Mount Macedon,VIC,AU,1378
101.160.180.1,-37.4196,144.5624,3440.0,Macedon,VIC,AU,15518
101.160.182.1,-38.464,144.1039,3231.0,Fairhaven,VIC,AU,9359
101.160.183.1,-35.3964,143.4089,3585.0,Swan Hill,VIC,AU,15018
101.160.208.1,-29.6313,153.0299,2462.0,Ulmarra,NSW,AU,9346
101.161.13.1,-32.7705,151.3648,2325.0,Lovedale,NSW,AU,7289
101.161.17.1,-33.1064,151.644,2281.0,Caves Beach,NSW,AU,15426
101.161.20.1,-33.5626,150.8378,2756.0,Wilberforce,NSW,AU,7451
101.161.25.1,-33.9332,151.0732,2196.0,Roselands,NSW,AU,17811
101.161.26.1,-33.7667,150.6167,2773.0,Glenbrook,NSW,AU,7161
101.161.29.1,-33.8,151.2167,2068.0,Castlecrag,NSW,AU,9690
101.161.31.1,-33.6785,150.6121,2777.0,Winmalee,NSW,AU,3296
101.161.33.1,-34.0044,150.7725,2557.0,Gledswood Hills,NSW,AU,7129
101.161.35.1,-33.8487,151.2162,2061.0,Kirribilli,NSW,AU,17004
101.161.44.1,-33.7,150.5333,2776.0,Faulconbridge,NSW,AU,5556
101.161.49.1,-33.95,151.1,2206.0,Earlwood,NSW,AU,14225
101.161.51.1,-33.8892,150.8514,2171.0,Cecil Hills,NSW,AU,11655
101.161.54.1,-33.2333,151.3833,2259.0,Jilliby,NSW,AU,5323
101.161.56.1,-31.1,150.9167,2340.0,Tamworth,NSW,AU,11841
101.161.60.1,-33.9667,150.9833,2213.0,Picnic Point,NSW,AU,8299
101.161.61.1,-32.6061,151.6159,2421.0,Paterson,NSW,AU,10399
101.161.65.1,-36.7113,142.1998,3400.0,Horsham,VIC,AU,16790
101.161.67.1,-37.7603,144.9502,3055.0,Melbourne,VIC,AU,13537
101.161.72.1,-37.8846,145.2954,3156.0,Ferntree Gully,VIC,AU,11955
101.161.101.1,-38.0559,145.2562,3975.0,Lyndhurst,VIC,AU,17963
101.161.128.1,-33.8941,151.1642,2048.0,Stanmore,NSW,AU,2556
101.161.130.1,-34.0473,151.1205,2229.0,Caringbah,NSW,AU,14930
101.161.140.1,-33.7667,150.8333,2766.0,Rooty Hill,NSW,AU,16986
101.161.144.1,-33.8701,150.8612,2176.0,Edensor Park,NSW,AU,13479
101.161.149.1,-33.8434,151.1356,2111.0,Henley,NSW,AU,7563
101.161.156.1,-33.8227,150.9239,2145.0,Pemulwuy,NSW,AU,15650
101.161.157.1,-33.8344,151.1293,2111.0,Gladesville,NSW,AU,6391
101.161.175.1,-29.4258,153.2418,2465.0,Harwood,NSW,AU,12425
101.161.177.1,-28.55,152.0,4377.0,Maryland,NSW,AU,18066
101.161.178.1,-30.282,152.61,2453.0,Dorrigo,NSW,AU,9181
101.161.181.1,-33.95,151.15,2216.0,Brighton-Le-Sands,NSW,AU,2962
101.161.193.1,-38.3818,142.488,3280.0,Warrnambool,VIC,AU,2818
101.161.203.1,-36.221,150.1306,2546.0,Narooma,NSW,AU,14824
101.161.211.1,-28.8419,153.4402,2477.0,Alstonville,NSW,AU,15939
101.161.215.1,-32.7415,151.8676,2318.0,Medowie,NSW,AU,11541
101.161.217.1,-33.5812,150.7194,2754.0,Richmond,NSW,AU,4420
101.161.218.1,-32.6686,151.0454,2330.0,Singleton,NSW,AU,17432
101.161.223.1,-32.9833,151.7167,2290.0,Whitebridge,NSW,AU,11671
101.161.226.1,-37.7461,144.7686,3021.0,Albanvale,VIC,AU,8150
101.161.230.1,-28.596,153.5061,2481.0,Myocum,NSW,AU,17773
101.161.232.1,-33.2191,151.5525,2262.0,Halekulani,NSW,AU,4478
101.161.235.1,-34.1699,150.6117,2571.0,Picton,NSW,AU,19002
101.161.237.1,-34.05,151.1167,2229.0,Dolans Bay,NSW,AU,4207
101.161.242.1,-34.9,150.6333,2540.0,Worrigee,NSW,AU,17048
101.161.253.1,-32.9989,151.5802,2283.0,Blackalls Park,NSW,AU,1953
101.162.12.1,-27.8167,153.3,4209.0,Pimpama,QLD,AU,4876
101.162.21.1,-26.7227,153.1269,4575.0,Warana,QLD,AU,17057
101.162.38.1,-27.9476,148.6099,4487.0,Saint George,QLD,AU,17626
101.162.49.1,-23.9792,151.3011,4680.0,Wurdong Heights,QLD,AU,10722
101.162.52.1,-27.3725,153.0471,4034.0,Geebung,QLD,AU,15205
101.162.54.1,-24.0167,151.3167,4680.0,Benaraby,QLD,AU,11064
101.162.64.1,-16.8992,145.7155,4870.0,Brinsmead,QLD,AU,12312
101.162.66.1,-19.2506,146.6988,4818.0,Burdell,QLD,AU,1777
101.162.67.1,-17.0083,145.7221,4869.0,Cairns,QLD,AU,8300
101.162.68.1,-19.3344,146.6139,4817.0,Alice River,QLD,AU,13230
101.162.74.1,-19.3173,146.8249,4811.0,Idalia,QLD,AU,5636
101.162.76.1,-16.8367,145.7022,4878.0,Cairns,QLD,AU,14102
101.162.78.1,-17.2686,145.4752,4883.0,Atherton,QLD,AU,14371
101.162.82.1,-19.2833,146.8,4814.0,Townsville,QLD,AU,8866
101.162.85.1,-16.8806,145.745,4870.0,Edge Hill,QLD,AU,14793
101.162.90.1,-16.9172,145.7492,4870.0,Manunda,QLD,AU,2348
101.162.102.1,-19.3297,146.7166,4815.0,Townsville,QLD,AU,10664
101.162.103.1,-19.2321,146.6695,4818.0,Mount Low,QLD,AU,6755
101.162.107.1,-19.266,146.7822,4814.0,Garbutt,QLD,AU,6291
101.162.113.1,-21.1177,149.1445,4740.0,Glenella,QLD,AU,7767
101.162.114.1,-19.2107,146.6499,4818.0,Townsville,QLD,AU,10248
101.162.116.1,-19.2769,146.7965,4812.0,Hyde Park,QLD,AU,14749
101.162.135.1,-27.4611,153.0611,4171.0,Hawthorne,QLD,AU,2579
101.162.139.1,-27.8704,153.3516,4212.0,Hope Island,QLD,AU,1559
101.162.143.1,-27.6827,153.0608,4118.0,Heritage Park,QLD,AU,14796
101.162.165.1,-27.4833,152.9833,4066.0,Toowong,QLD,AU,6544
101.162.173.1,-27.8755,153.2286,4210.0,Wongawallan,QLD,AU,1915
101.162.178.1,-28.219,152.0344,4370.0,Warwick,QLD,AU,19539
101.162.192.1,-26.3943,153.0901,4567.0,Noosa,QLD,AU,17470
101.163.15.1,-27.9324,153.4002,4216.0,Biggera Waters,QLD,AU,16969
101.163.83.1,-19.65,147.4,4806.0,Home Hill,QLD,AU,14491
101.163.84.1,-28.0139,153.3331,4211.0,Highland Park,QLD,AU,4662
101.163.88.1,-28.0862,152.8331,4285.0,Kooralbyn,QLD,AU,8791
101.163.96.1,-28.0833,152.9333,4285.0,Laravale,QLD,AU,9518
101.163.112.1,-27.1963,152.8225,4521.0,Dayboro,QLD,AU,19629
101.164.2.1,-33.7833,150.7833,2760.0,Saint Marys,NSW,AU,5321
101.164.4.1,-33.8618,150.8841,2176.0,Bossley Park,NSW,AU,15663
101.164.6.1,-33.757,150.804,2770.0,Whalan,NSW,AU,6522
101.164.12.1,-33.7667,151.2917,2096.0,Curl Curl,NSW,AU,15227
101.164.25.1,-33.798,151.2883,2095.0,Manly,NSW,AU,13748
101.164.32.1,-33.8708,151.2389,2027.0,Darling Point,NSW,AU,2302
101.164.47.1,-33.7956,151.2007,2068.0,Willoughby,NSW,AU,9113
101.164.55.1,-33.8332,151.0198,2142.0,Granville,NSW,AU,12747
101.164.60.1,-33.7689,151.2889,2096.0,Queenscliff,NSW,AU,17161
101.164.65.1,-33.8014,151.2398,2092.0,Seaforth,NSW,AU,14933
101.164.68.1,-33.7312,151.2805,2097.0,Wheeler Heights,NSW,AU,7820
101.164.84.1,-33.7552,151.2766,2099.0,Narraweena,NSW,AU,17035
101.164.125.1,-33.902,151.2656,2024.0,Bronte,NSW,AU,2757
101.164.155.1,-33.7928,151.2125,2068.0,Middle Cove,NSW,AU,18806
101.164.220.1,-33.8049,151.1993,2068.0,Willoughby,NSW,AU,3802
101.164.248.1,-33.8915,151.1382,2130.0,Summer Hill,NSW,AU,12507
101.164.254.1,-33.9667,151.0833,2223.0,Mortdale,NSW,AU,1432
101.165.1.1,-37.9935,145.2389,3177.0,Doveton,VIC,AU,8370
101.165.15.1,-27.4736,153.127,4173.0,Tingalpa,QLD,AU,17922
101.165.30.1,-38.0,145.0833,3195.0,Mordialloc,VIC,AU,16217
101.165.34.1,-27.461,152.9792,4065.0,Bardon,QLD,AU,16900
101.165.70.1,-27.4167,153.0,4051.0,Enoggera,QLD,AU,14706
101.165.79.1,-27.6133,152.9855,4077.0,Inala,QLD,AU,18437
101.165.110.1,-27.6153,152.9439,4078.0,Brisbane,QLD,AU,5779
101.165.111.1,-27.5895,152.9858,4077.0,Durack,QLD,AU,7968
101.165.139.1,-27.4878,153.1982,4158.0,Thorneside,QLD,AU,12076
101.166.48.1,-35.0167,138.5333,5046.0,Oaklands,SA,AU,6397
101.166.147.1,-34.9342,138.6767,5066.0,Stonyfell,SA,AU,13374
101.166.201.1,-34.9333,138.5667,5035.0,Keswick,SA,AU,6468
101.166.202.1,-34.9285,138.5363,5032.0,Underdale,SA,AU,7964
101.166.206.1,-35.0182,138.5235,5048.0,Brighton,SA,AU,12545
101.166.235.1,-34.9733,138.5383,5040.0,Novar Gardens,SA,AU,12466
101.167.65.1,-37.8,145.2833,3136.0,Croydon,VIC,AU,12724
101.167.98.1,-37.8362,145.1943,3133.0,Vermont,VIC,AU,17972
101.167.161.1,-42.7807,147.0594,7140.0,New Norfolk,TAS,AU,8222
101.167.169.1,-38.1667,145.1667,3910.0,Langwarrin,VIC,AU,5263
101.167.171.1,-34.2501,146.19899999999998,2681.0,Yenda,NSW,AU,10227
101.167.172.1,-26.672,153.1079,4572.0,Alexandra Headland,QLD,AU,13495
101.167.226.1,-35.2708,149.1357,2612.0,Braddon,ACT,AU,5854
101.168.40.1,-21.4549,149.2896,4737.0,Sarina,QLD,AU,19507
101.168.48.1,-21.1167,148.9167,4753.0,Devereux Creek,QLD,AU,3301
101.169.4.1,-37.7804,145.0309,3078.0,Alphington,VIC,AU,1943
101.169.13.1,-37.8495,145.1114,3125.0,Burwood,VIC,AU,13327
101.169.15.1,-38.0167,145.2667,3803.0,Hallam,VIC,AU,14694
101.169.18.1,-38.0333,145.1333,3196.0,Chelsea Heights,VIC,AU,8268
101.169.22.1,-37.5463,143.8165,3355.0,Wendouree,VIC,AU,2604
101.169.24.1,-37.9173,145.1304,3168.0,Notting Hill,VIC,AU,17748
101.169.32.1,-37.857,144.8977,3016.0,Williamstown,VIC,AU,17706
101.169.38.1,-37.8167,145.2,3132.0,Mitcham,VIC,AU,1802
101.169.46.1,-38.1943,145.0926,3930.0,Mount Eliza,VIC,AU,19496
101.169.53.1,-38.1431,144.7134,3223.0,Indented Head,VIC,AU,16653
101.169.55.1,-37.7667,144.8333,3020.0,Melbourne,VIC,AU,9232
101.169.59.1,-37.2028,145.0484,3658.0,Broadford,VIC,AU,7933
101.169.72.1,-38.1953,146.5415,3844.0,Traralgon,VIC,AU,4656
101.169.84.1,-27.6667,152.3167,4341.0,Laidley,QLD,AU,13927
101.169.145.1,-37.8667,144.6667,3029.0,Tarneit,VIC,AU,3432
101.169.158.1,-37.8443,144.8848,3015.0,Spotswood,VIC,AU,14178
101.169.184.1,-37.8656,145.2228,3152.0,Melbourne,VIC,AU,1517
101.169.200.1,-37.8,144.9,3011.0,Footscray,VIC,AU,2943
101.169.210.1,-38.1333,145.5167,3810.0,Pakenham South,VIC,AU,11751
101.169.214.1,-38.2,144.4833,3221.0,Wallington,VIC,AU,19174
101.169.224.1,-38.2312,144.3737,3217.0,Armstrong Creek,VIC,AU,17969
101.169.244.1,-37.8667,144.8333,3018.0,Altona,VIC,AU,9816
101.169.250.1,-37.6802,144.9188,3047.0,Dallas,VIC,AU,5519
101.170.14.1,-33.9049,151.02,2199.0,Yagoona,NSW,AU,6133
101.170.39.1,-33.7957,151.2735,2094.0,Fairlight,NSW,AU,2382
101.170.44.1,-33.95,151.2333,2035.0,Maroubra,NSW,AU,11409
101.170.53.1,-33.8833,150.9667,2163.0,Villawood,NSW,AU,14066
101.170.59.1,-33.7876,150.969,2146.0,Toongabbie,NSW,AU,17273
101.170.72.1,-33.8979,151.2336,2021.0,Centennial Park,NSW,AU,9007
101.170.74.1,-35.3,149.15,2612.0,Campbell,ACT,AU,17223
101.170.76.1,-33.0833,151.6167,2281.0,Swansea,NSW,AU,10968
101.170.92.1,-34.7667,150.75,2534.0,Gerringong,NSW,AU,5731
101.170.94.1,-34.0167,151.0333,2232.0,Woronora,NSW,AU,8366
101.170.102.1,-33.5167,150.2,2786.0,Mount Victoria,NSW,AU,16158
101.170.104.1,-34.0667,151.1333,2230.0,Burraneer,NSW,AU,10011
101.170.112.1,-33.4966,151.4221,2251.0,McMasters Beach,NSW,AU,9937
101.170.114.1,-33.7033,150.783,2747.0,Shanes Park,NSW,AU,12198
101.170.124.1,-34.5021,150.8085,2530.0,Koonawarra,NSW,AU,15233
101.170.145.1,-33.9,151.05,2190.0,Greenacre,NSW,AU,11667
101.170.162.1,-33.8094,151.2222,2063.0,Sydney,NSW,AU,11990
101.170.208.1,-33.8743,150.9098,2176.0,Wakeley,NSW,AU,11775
101.170.219.1,-33.389,151.2859,2250.0,Somersby,NSW,AU,6441
101.170.220.1,-33.9736,151.1373,2217.0,Sydney,NSW,AU,2776
101.170.234.1,-33.6018,151.0089,2157.0,Glenorie,NSW,AU,18380
101.170.243.1,-33.7667,151.2667,2100.0,Brookvale,NSW,AU,18118
101.170.248.1,-34.5537,150.3712,2577.0,Moss Vale,NSW,AU,16498
101.170.249.1,-36.0363,146.9961,2640.0,Thurgoona,NSW,AU,16032
101.170.251.1,-33.1724,151.5714,2259.0,Chain Valley Bay,NSW,AU,6219
101.171.35.1,-27.5268,153.2652,4163.0,Cleveland,QLD,AU,8820
101.171.52.1,-27.4906,152.9786,4068.0,Taringa,QLD,AU,11730
101.171.58.1,-27.6333,153.1,4114.0,Woodridge,QLD,AU,7759
101.171.78.1,-27.6128,153.0324,4115.0,Algester,QLD,AU,5088
101.171.112.1,-30.5677,151.5254,2358.0,Salisbury Plains,NSW,AU,8311
101.171.130.1,-27.4744,152.9921,4066.0,Auchenflower,QLD,AU,10648
101.171.153.1,-27.4629,153.0981,4172.0,Murarrie,QLD,AU,10308
101.171.195.1,-27.6667,153.1167,4114.0,Kingston,QLD,AU,19852
101.171.196.1,-26.807,152.8617,4519.0,Crohamhurst,QLD,AU,17021
101.171.200.1,-27.6,152.8667,4301.0,Redbank,QLD,AU,9898
101.171.211.1,-27.0322,153.0983,4510.0,Toorbul,QLD,AU,17164
101.171.212.1,-32.7333,151.6667,2321.0,Morpeth,NSW,AU,3995
101.172.3.1,-34.8626,138.5724,5010.0,Regency Park,SA,AU,7913
101.172.12.1,-34.8597,138.5856,5084.0,Kilburn,SA,AU,17113
101.172.22.1,-35.0167,138.5667,5043.0,Marion,SA,AU,9666
101.172.32.1,-38.4167,145.7667,3946.0,Bena,VIC,AU,11365
101.172.67.1,-35.1167,138.6333,5157.0,Clarendon,SA,AU,14244
101.172.68.1,-35.0793,138.5274,5158.0,Sheidow Park,SA,AU,4262
101.172.87.1,-12.4022,130.916,812.0,Karama,NT,AU,16496
101.172.225.1,-31.8833,116.05,6056.0,Swan View,WA,AU,2749
101.172.230.1,-32.1782,115.9849,6112.0,Hilbert,WA,AU,5891
101.172.246.1,-31.9444,116.0034,6057.0,High Wycombe,WA,AU,10154
101.172.247.1,-31.7914,115.8203,6065.0,Wangara,WA,AU,14475
101.173.23.1,-35.2667,138.45,5173.0,Port Willunga,SA,AU,5447
101.173.38.1,-34.6833,138.6833,5114.0,Smithfield,SA,AU,18500
101.173.42.1,-35.2783,138.458,5173.0,Aldinga Beach,SA,AU,10038
101.173.60.1,-35.2598,138.8925,5255.0,Strathalbyn,SA,AU,16742
101.173.70.1,-38.2653,144.5147,3226.0,Barwon Heads,VIC,AU,3448
101.173.73.1,-37.8666,145.1055,3147.0,Ashwood,VIC,AU,16809
101.173.91.1,-38.2179,145.0388,3931.0,Mornington,VIC,AU,4816
101.173.128.1,-37.8167,144.9,3013.0,Yarraville,VIC,AU,16935
101.173.137.1,-37.6258,144.9255,3064.0,Roxburgh Park,VIC,AU,4290
101.173.197.1,-34.4833,150.85,2506.0,Berkeley,NSW,AU,18734
101.173.209.1,-33.2229,151.5312,2262.0,Buff Point,NSW,AU,18500
101.173.210.1,-33.8167,150.9667,2145.0,Wentworthville,NSW,AU,8195
101.173.225.1,-32.928000000000004,151.7031,2305.0,Newcastle,NSW,AU,17820
101.173.228.1,-33.7926,150.9763,2145.0,Constitution Hill,NSW,AU,9031
101.173.236.1,-33.6357,150.2832,2785.0,Blackheath,NSW,AU,4328
101.173.248.1,-30.3466,153.0732,2452.0,Sawtell,NSW,AU,10546
101.173.252.1,-31.2141,150.8219,2344.0,Duri,NSW,AU,9374
101.174.0.1,-35.0401,150.668,2540.0,Huskisson,NSW,AU,13943
101.174.2.1,-33.8406,151.1831,2065.0,Greenwich,NSW,AU,13499
101.174.5.1,-33.9827,151.0418,2210.0,Lugarno,NSW,AU,19360
101.174.8.1,-32.0163,149.3871,2844.0,Dunedoo,NSW,AU,9781
101.174.21.1,-33.7198,150.3074,2780.0,Katoomba,NSW,AU,11783
101.174.29.1,-36.2167,146.9,3691.0,Leneva,VIC,AU,1905
101.174.33.1,-32.2493,152.5162,2251.0,Green Point,NSW,AU,5082
101.174.34.1,-33.9246,151.0109,2200.0,Condell Park,NSW,AU,5651
101.174.36.1,-33.995,151.1455,2219.0,Sydney,NSW,AU,17189
101.174.37.1,-28.3885,153.5656,2489.0,Pottsville Beach,NSW,AU,7163
101.174.47.1,-30.65,150.2,,Blair Athol,NSW,AU,19120
101.174.56.1,-32.7833,151.9167,2318.0,Salt Ash,NSW,AU,10535
101.174.65.1,-33.8261,151.1063,2112.0,Putney,NSW,AU,15966
101.174.79.1,-33.9333,150.7333,2556.0,Bringelly,NSW,AU,15069
101.174.85.1,-34.0167,151.1,2224.0,Sylvania Waters,NSW,AU,5501
101.174.101.1,-33.9833,151.0667,2223.0,Oatley,NSW,AU,4454
101.174.114.1,-33.1409,151.5656,2259.0,Summerland Point,NSW,AU,11145
101.174.148.1,-34.9956,150.7216,2540.0,Callala Bay,NSW,AU,12696
101.174.149.1,-33.9121,151.2588,2031.0,Randwick,NSW,AU,13949
101.174.150.1,-33.9833,151.1167,1485.0,Kogarah,NSW,AU,8229
101.174.152.1,-33.7167,150.5,2778.0,Linden,NSW,AU,18621
101.174.159.1,-33.9414,151.2109,2035.0,Pagewood,NSW,AU,18347
101.174.162.1,-35.3124,150.4635,2539.0,Narrawallee,NSW,AU,4375
101.174.166.1,-33.946,151.143,2216.0,Banksia,NSW,AU,8723
101.174.168.1,-33.6677,150.8026,2756.0,Windsor Downs,NSW,AU,15613
101.174.169.1,-33.9348,151.0905,2206.0,Sydney,NSW,AU,3384
101.174.170.1,-34.5874,150.5912,2577.0,Robertson,NSW,AU,10936
101.174.173.1,-33.7,150.55,2777.0,Springwood,NSW,AU,9662
101.174.177.1,-33.5277,150.6291,2758.0,Kurrajong Heights,NSW,AU,4775
101.174.178.1,-32.9937,151.722,2290.0,Dudley,NSW,AU,8561
101.174.180.1,-32.7995,149.9694,2849.0,Rylstone,NSW,AU,2982
101.174.181.1,-33.8145,151.0375,2116.0,Rydalmere,NSW,AU,10255
101.174.183.1,-33.7778,151.1057,2122.0,Marsfield,NSW,AU,12731
101.174.185.1,-32.8,151.2833,2320.0,Pokolbin,NSW,AU,11027
101.174.186.1,-33.7312,151.2679,2099.0,Sydney,NSW,AU,9227
101.174.187.1,-32.8599,151.3187,2325.0,Bellbird,NSW,AU,18972
101.174.190.1,-28.7281,153.4075,2480.0,Clunes,NSW,AU,1763
101.174.197.1,-33.7333,150.4833,2778.0,Woodford,NSW,AU,5546
101.174.205.1,-30.3261,149.7837,2390.0,Narrabri,NSW,AU,8201
101.174.208.1,-33.9483,150.9521,2170.0,Hammondville,NSW,AU,19988
101.174.219.1,-34.2046,150.5677,2572.0,Thirlmere,NSW,AU,17126
101.174.226.1,-33.7345,150.6487,2750.0,Emu Heights,NSW,AU,19066
101.174.236.1,-31.0,150.9167,2340.0,Moore,NSW,AU,6442
101.174.240.1,-33.4833,150.95,2756.0,Maroota,NSW,AU,9774
101.175.1.1,-32.9425,151.4795,2323.0,Brunkerville,NSW,AU,18737
101.175.3.1,-33.8867,151.1975,2008.0,Chippendale,NSW,AU,11427
101.175.34.1,-34.1268,150.7387,2568.0,Menangle,NSW,AU,11832
101.175.44.1,-28.5,153.5333,2483.0,Ocean Shores,NSW,AU,6642
101.175.62.1,-31.65,152.8167,2443.0,Dunbogan,NSW,AU,1388
101.175.66.1,-32.9765,151.2692,2325.0,Congewai,NSW,AU,8362
101.175.72.1,-34.0333,150.85,2566.0,Minto,NSW,AU,2685
101.175.93.1,-34.2225,150.5947,2573.0,Tahmoor,NSW,AU,14202
101.175.94.1,-33.4174,149.5813,2795.0,Bathurst,NSW,AU,17558
101.175.95.1,-28.7931,153.5939,2478.0,Lennox Head,NSW,AU,6233
101.175.97.1,-33.4333,150.8333,2756.0,Colo,NSW,AU,1266
101.175.128.1,-34.4876,150.778,2530.0,Horsley,NSW,AU,4190
101.175.129.1,-34.2261,150.9858,2508.0,Stanwell Park,NSW,AU,1750
101.175.130.1,-33.6,151.3167,2108.0,Palm Beach,NSW,AU,1882
101.175.142.1,-32.8074,151.4275,2326.0,Weston,NSW,AU,11126
101.175.145.1,-30.3855,150.609,2347.0,Barraba,NSW,AU,13961
101.175.147.1,-33.411,150.0646,2845.0,Wallerawang,NSW,AU,6618
101.175.150.1,-29.4354,153.3603,2464.0,Yamba,NSW,AU,8082
101.175.160.1,-33.4692,147.7868,2871.0,Forbes,NSW,AU,5502
101.175.163.1,-32.7599,151.4033,2325.0,Keinbah,NSW,AU,4425
101.175.167.1,-33.9393,150.9815,2214.0,Milperra,NSW,AU,18620
101.175.173.1,-32.2612,150.8901,2333.0,Muswellbrook,NSW,AU,9793
101.175.175.1,-33.4167,149.6,2795.0,Kelso,NSW,AU,14899
101.175.176.1,-29.3219,151.0931,2361.0,Ashford,NSW,AU,6418
101.175.185.1,-33.9125,151.1028,2194.0,Campsie,NSW,AU,9868
101.175.190.1,-32.6278,149.65200000000002,2850.0,Mudgee,NSW,AU,12509
101.175.221.1,-34.05,151.05,2232.0,Loftus,NSW,AU,12319
101.175.235.1,-30.6124,153.0001,2448.0,Valla Beach,NSW,AU,19859
101.175.237.1,-34.05,151.15,2230.0,Cronulla,NSW,AU,10948
101.175.240.1,-28.3294,153.5686,2488.0,Bogangar,NSW,AU,1661
101.176.7.1,-37.65,145.1,3752.0,Morang,VIC,AU,17991
101.176.24.1,-37.65,145.0333,3076.0,Epping,VIC,AU,17388
101.176.39.1,-37.8877,145.0952,3148.0,Chadstone,VIC,AU,12920
101.176.40.1,-37.9457,145.1581,3171.0,Springvale,VIC,AU,10158
101.176.44.1,-37.95,145.05,3190.0,Highett,VIC,AU,3009
101.176.85.1,-37.7,145.15,3095.0,Eltham North,VIC,AU,5345
